businessId,businessName,food,good,place,like,great,go,back,really,us,little,nice,also,always,well,lunch,best,try,love,delicious,eat,friendly,made,come,fresh,way,rice,make,bit,staff,ever,definitely,tasty,sure,since,thing,amazing,favorite,special,tried,taste,find,flavor,price,excellent,places,prices,everything,every,lot,new,looking,top,friend,recommend,awesome,quality,large,quite,husband,found,perfect,enjoy,ill,super,coming,disappointed,wonderful,clean,close,fantastic,high,fan,end,yummy,week,quick,real,reason,portion,soon,flavorful,st,regular,often,choice,ice,reasonable,size,offer,valley,w,highly,az,mall,add,ra,usual,generous,thin,de,c,com,businessRating
shlAd7PLzWlQrkQ0uYcBBg,Thai Basil,47,25,20,16,10,50,9,14,61,4,3,7,10,4,3,6,8,5,7,26,4,1,2,6,16,11,2,1,4,15,10,3,4,5,7,4,4,6,4,2,4,16,6,2,3,3,1,5,5,11,2,3,5,3,0,3,1,1,6,1,0,6,22,1,1,3,2,0,3,0,1,1,10,0,3,4,15,2,1,1,2,87,1,0,1,41,2,0,3,4,369,1,5,4,6,36,1,0,13,89,367,15,High
ufx4U76IsSbA06tfnHP5XQ,Yoshi Bento,34,25,45,15,23,68,16,14,128,7,15,11,2,9,6,3,15,14,10,34,6,3,6,8,8,25,6,2,5,25,12,3,5,1,6,6,4,8,1,5,3,2,18,6,8,9,3,11,5,6,6,7,10,10,8,8,4,2,5,5,3,2,24,9,1,3,1,4,1,0,9,2,27,1,2,3,17,3,3,2,0,120,1,1,2,61,1,4,5,0,493,2,6,5,1,60,2,1,9,109,506,27,High
ADJIoHN3uLx-JalYl3r3Dw,The Cheesecake Factory,59,56,35,32,28,112,19,17,119,9,14,13,26,19,17,3,11,27,8,64,5,4,15,5,45,16,9,11,9,48,7,2,11,4,45,6,3,15,7,11,8,9,13,9,2,2,5,17,8,4,2,15,17,5,7,8,6,2,6,2,4,5,41,2,3,4,1,3,2,2,6,6,33,2,3,2,21,3,14,3,2,219,1,2,4,91,0,4,7,1,757,1,11,7,4,78,6,0,54,128,1031,39,High
x737irkRUs8ABGRc2ILLAA,Red Robin Gourmet Burgers,11,21,8,14,11,46,5,12,34,4,4,4,7,8,8,2,3,5,4,28,5,1,7,0,14,1,4,4,2,5,4,2,4,3,13,2,4,3,4,2,2,2,1,0,1,0,0,1,2,3,1,2,9,1,3,3,3,0,0,0,1,2,15,2,0,1,0,5,2,0,0,0,16,3,1,1,13,2,0,2,0,92,0,1,2,22,1,0,4,1,321,0,3,4,3,35,1,0,17,58,345,21,High
d2AeNB4xw67E1Bzpo1Pm7Q,AZTECA Bakeries & Restaurant,32,42,29,20,16,58,12,11,56,13,13,7,14,6,13,10,13,12,8,46,4,7,9,5,18,12,7,5,1,18,3,3,1,3,20,1,5,1,4,8,3,6,3,0,3,2,3,10,2,0,1,4,6,8,0,4,4,4,0,3,2,1,35,5,4,3,2,2,6,6,2,10,20,5,1,2,14,0,2,1,0,144,2,1,2,34,0,0,1,0,325,2,15,5,4,37,1,1,22,90,504,30,High
8aPTQeDYOMNEu907WfflCQ,The Good Egg,36,61,33,21,18,90,2,11,89,5,7,9,17,16,8,11,13,27,9,48,14,3,12,3,22,4,6,5,10,41,3,5,5,2,21,3,3,8,7,6,5,4,4,2,4,2,6,15,5,5,1,5,23,5,1,4,4,4,0,2,5,1,22,0,4,2,2,1,3,2,6,5,38,6,8,7,15,3,4,0,1,210,1,2,4,41,2,3,5,0,456,4,6,5,4,60,5,0,33,85,559,32,High
hfl62LX14YqNpG0g0Tj6_Q,Fuego Bistro,343,329,311,215,245,964,131,152,1009,130,106,133,38,96,58,85,114,144,110,496,52,72,65,37,147,119,77,88,59,265,66,61,52,56,245,82,55,98,52,87,78,133,94,62,27,45,63,110,48,44,29,62,128,49,43,17,29,36,41,32,77,66,318,30,23,33,49,11,26,38,46,71,293,17,69,12,168,26,69,31,33,1996,20,9,24,473,10,25,29,6,5812,14,131,77,38,569,33,13,314,1445,6392,271,High
dRSs6fSLY_DQTWOeo09Thw,Sonic Drive-In of Buckeye,6,3,3,5,3,9,1,4,8,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,2,0,1,0,0,5,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,22,0,1,0,7,0,0,1,0,60,0,2,0,0,4,0,0,7,9,80,2,High
OTq55xUFMOz13DAi9D0_rw,Iron Chef,56,65,82,31,58,143,33,22,294,19,17,21,16,10,21,12,22,15,11,100,21,8,22,22,36,62,11,11,14,58,13,8,11,9,34,11,8,15,6,15,6,5,51,5,4,18,10,27,7,13,7,12,40,12,8,13,11,4,6,5,5,8,45,9,15,9,2,9,4,2,8,5,63,0,15,9,27,9,5,4,0,279,9,3,1,138,3,4,7,0,1020,5,11,9,3,103,6,2,44,183,1034,72,High
YD0oiqWZyAi-lMw3TQ2TqA,Tortas Paquime,6,3,1,1,2,4,1,0,9,1,2,2,0,1,2,0,1,1,2,4,1,2,1,1,1,0,0,2,0,4,0,1,0,0,5,1,0,0,0,0,1,1,0,0,0,0,3,3,1,2,0,0,4,0,0,0,0,0,0,2,0,1,3,0,0,1,0,1,0,0,0,0,4,1,0,1,3,0,0,1,0,17,0,0,0,7,0,0,0,0,63,0,1,0,0,4,0,0,6,13,73,1,High
tyETqrYijm3cY4noCwl9Ww,Sahara Middle Eastern Restaurant,127,91,70,41,66,178,46,35,336,29,34,26,32,24,39,31,34,34,32,139,22,16,23,20,57,50,17,15,7,79,13,17,21,9,56,21,15,14,14,21,12,22,21,19,7,10,15,34,8,8,8,24,38,15,14,5,7,10,4,7,17,19,73,12,5,5,11,9,15,6,15,11,82,7,5,6,44,9,9,5,7,515,7,2,5,162,4,6,5,8,1443,7,24,16,9,252,6,3,80,303,1570,95,High
pvMeUi5Lw2O5vIXg9_EvDg,Zaytoon Kabob Bistro,22,19,18,11,12,36,12,5,44,7,5,3,3,3,5,5,7,4,4,27,4,6,5,5,7,20,2,5,1,11,6,8,2,2,9,2,3,10,4,2,4,9,7,2,4,4,1,4,3,0,0,3,8,4,1,2,1,3,1,2,3,0,19,0,2,1,1,0,4,1,3,1,20,3,2,3,7,0,2,1,4,80,0,0,1,43,0,2,2,0,247,2,5,4,3,54,0,1,14,71,341,17,High
YaB2hKgWUaqAWnCA6YWD7g,El Pollo Loco,2,3,3,2,3,6,1,2,4,1,0,0,2,1,0,1,0,0,0,3,1,3,0,0,2,0,1,0,1,1,0,0,0,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,12,1,0,0,0,0,0,0,0,40,0,0,0,0,3,0,0,5,8,47,0,High
C37jakxE5TX6ccAfjp2kJA,Nixon's,2,1,9,0,5,5,0,0,5,0,0,0,1,0,1,1,0,4,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,3,0,0,1,4,1,2,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,62,0,0,1,0,5,0,0,2,11,45,2,High
ti-XLAu4mdfucsyqFRQ69Q,King Fish Sea and Soul Food,23,12,16,6,8,25,6,3,30,9,1,7,0,3,2,0,5,7,5,10,4,3,4,4,1,8,3,2,3,5,2,4,4,2,5,2,0,0,1,5,0,1,5,1,1,1,2,2,1,3,2,1,6,1,0,0,1,2,1,0,4,0,16,2,0,3,0,0,1,0,2,1,8,1,1,1,4,2,1,1,0,71,0,2,0,13,0,0,1,0,208,1,2,3,2,22,0,0,10,47,225,8,High
W1yep4yDSoLbDFIL4Avz5w,Veneto Trattoria,91,66,86,51,44,150,23,29,213,21,29,11,10,15,6,16,19,28,20,105,12,28,14,14,24,19,22,15,23,56,13,4,10,13,36,4,14,26,6,28,8,14,18,15,12,6,9,17,8,5,9,17,31,23,4,8,5,6,4,3,9,14,56,7,7,5,13,2,2,7,8,8,79,0,7,2,39,8,6,3,4,465,5,3,4,109,3,1,4,3,1206,6,7,24,4,182,8,3,48,290,1374,68,High
DScAYRPPKaqt1NBkCbibHg,Chipotle Mexican Grill,16,4,7,8,7,12,4,4,16,2,2,4,7,2,3,1,0,14,0,17,2,2,4,3,9,3,3,0,4,5,1,1,0,0,7,2,2,0,1,0,3,0,1,2,2,0,1,2,4,1,1,4,3,0,1,0,0,0,1,2,2,2,8,1,0,0,2,1,1,2,0,2,5,0,2,1,4,0,1,0,0,48,0,0,0,12,0,0,0,1,131,0,4,0,0,12,0,0,7,30,158,7,High
QQ0VZ1ggQO1aVf_GK6kn5g,Bragg's Factory Diner,45,44,59,39,32,118,28,28,167,18,14,19,11,12,13,12,33,25,35,64,17,20,10,13,28,5,11,23,14,58,12,9,11,8,47,11,5,4,14,12,7,18,5,3,4,3,18,34,10,11,4,15,39,8,10,0,4,2,5,4,12,11,32,8,2,1,5,3,3,6,6,8,61,5,14,5,35,8,4,3,3,299,2,2,4,60,2,1,3,0,919,4,15,9,4,160,7,0,61,225,1008,33,High
6BXkb7kOhzk9cV7s09CkEQ,Plaza Bonita,51,42,22,13,25,70,17,8,76,6,6,3,8,8,5,2,3,11,7,37,12,6,7,5,15,13,7,6,13,23,5,3,6,4,15,2,8,3,6,13,1,10,8,2,2,3,5,12,2,2,0,6,16,4,9,2,2,0,5,2,2,6,32,3,4,3,3,2,1,3,0,3,27,2,4,3,8,2,2,0,2,139,4,0,0,47,1,2,1,0,422,0,13,4,0,46,1,2,24,83,453,25,High
89mz_kPNAwPSerTUttx2ig,Brushfire tacos Y Tapas,2,1,2,0,3,5,1,2,2,2,1,0,0,0,1,1,0,1,0,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,10,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,3,22,0,High
UI8iKvzhGn2qZCGIqtQqrQ,Harlow's Cafe,194,183,201,129,118,382,45,71,414,56,44,37,59,37,17,44,37,48,31,212,44,27,43,18,112,56,34,38,34,134,24,12,26,21,123,17,10,32,9,39,30,12,56,23,20,30,26,64,41,19,22,32,88,13,22,11,16,6,9,16,29,22,160,19,14,5,5,5,10,4,21,18,143,5,29,35,88,12,28,0,3,1071,18,9,10,245,8,5,6,2,2501,4,33,23,9,307,17,1,163,443,2844,118,High
UqXNc416VPZrY09eMQY_eA,Sarku Japan,8,3,5,2,0,5,0,2,6,0,0,1,4,0,0,1,2,0,0,7,2,0,1,3,6,6,0,1,2,6,0,0,0,0,0,0,1,0,1,2,0,1,2,0,1,0,0,3,1,0,1,0,2,1,0,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,4,2,0,0,2,1,1,0,0,21,1,2,0,6,1,0,1,0,44,1,3,5,0,2,1,0,1,12,61,3,High
IceZ4BtTz76eppjNWm-c6A,Paisley Violin,50,53,73,40,43,105,33,26,188,19,23,18,14,8,20,16,14,31,15,74,7,11,17,9,36,15,7,20,14,53,10,10,9,4,36,4,8,11,6,6,10,16,14,1,6,7,9,24,11,9,7,7,29,4,5,2,6,5,2,4,6,15,36,4,2,1,6,3,7,2,8,10,51,3,6,3,32,10,7,2,3,337,2,4,4,85,3,3,3,3,996,4,13,11,8,111,7,0,56,204,1158,57,High
67gi179fNUkU5sApNTcrMg,Peppersauce Cafe,34,29,32,16,24,61,5,11,56,9,7,7,7,6,33,6,6,4,4,47,11,2,8,4,14,3,2,2,8,18,6,2,6,1,8,2,7,6,1,5,5,2,3,4,5,0,3,11,4,3,1,9,21,4,2,3,3,2,1,1,3,0,23,2,2,1,1,6,3,5,2,7,33,2,9,7,15,0,2,1,0,132,2,1,0,41,0,0,2,0,312,0,2,1,2,34,5,0,12,61,391,19,High
MXOdsPTLQPsQK9hUq01DWg,Arcadia Tavern,219,194,221,158,169,415,90,78,532,53,79,52,45,51,28,33,51,76,22,274,60,30,50,6,107,66,41,37,45,152,26,14,30,24,108,27,19,41,9,29,24,13,62,6,19,27,15,58,55,22,19,44,115,23,24,15,18,9,12,14,24,30,164,19,17,4,6,18,22,15,23,40,216,10,33,17,92,20,10,6,4,943,27,10,10,299,9,8,24,3,2939,4,43,14,16,314,20,4,158,583,3552,181,High
I20sRbcEK8Ib1YFQFMoERg,El Norteﾒﾱo,40,28,35,17,11,62,11,5,53,14,3,6,8,4,6,14,9,7,9,54,2,7,6,3,14,19,6,5,1,18,4,4,5,2,20,8,3,9,4,8,4,8,5,1,3,2,5,8,2,6,4,4,6,4,4,0,1,1,2,3,3,3,31,3,1,5,1,0,8,1,3,6,15,2,2,2,7,0,3,0,1,140,0,3,0,30,0,1,0,0,374,2,11,5,6,45,2,0,23,113,568,16,High
V2isTBBfO0NgLzXO9oq1Mg,Sol Y Sombra,42,44,34,47,45,91,23,25,154,15,19,14,4,15,1,13,18,19,7,80,8,10,10,3,19,12,6,10,9,37,7,4,5,5,43,12,6,11,9,18,8,13,11,4,2,1,8,19,13,6,5,7,20,9,4,2,3,5,6,1,6,11,59,3,2,2,4,1,2,4,13,10,53,4,3,4,29,5,3,1,2,260,0,2,2,53,1,3,4,2,878,2,18,5,3,120,0,0,53,159,856,48,High
9r5YLKGTdQz_Q29cBifePQ,British Open English Pub & Grill,68,78,92,42,41,164,26,38,163,21,20,20,15,17,9,19,17,19,9,72,20,12,26,4,30,13,13,13,12,50,11,3,14,5,32,10,7,13,6,7,7,3,13,4,5,5,4,17,9,16,4,12,47,7,9,1,4,3,1,10,9,8,54,8,3,3,0,5,6,2,1,11,74,3,9,2,41,11,3,2,0,279,12,6,7,75,5,6,5,4,878,0,16,10,4,85,12,2,52,143,1073,54,High
vGI3QO3wDBuQ2fPXVJmL9A,Los Betos Mexican Food,10,2,1,4,3,2,3,1,5,1,0,0,0,2,1,1,1,0,0,5,0,1,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,15,0,0,0,2,0,1,0,0,70,0,0,0,1,5,0,0,0,9,83,8,High
Yi2_WbqDjeUrZn7WhdFA8w,Voila French Bistro and Wine Bar,13,16,14,14,12,43,17,7,78,3,6,3,3,2,4,6,8,8,4,24,5,3,7,1,13,2,2,10,2,13,3,2,2,0,9,4,4,5,3,0,1,4,2,9,0,0,2,5,5,4,3,5,12,3,3,3,3,2,7,3,6,8,25,2,0,0,7,0,0,1,3,1,26,1,4,1,8,1,1,1,3,100,0,0,2,22,0,0,4,0,370,0,6,9,0,50,1,0,9,68,344,17,High
SMpL3z4FLF07bRA6-y22JQ,Malee's Thai Bistro,360,206,193,146,165,457,71,97,605,43,82,77,51,45,35,68,87,107,62,361,27,39,40,42,108,116,53,53,41,228,47,31,38,27,144,31,72,42,28,69,30,69,58,38,36,18,33,97,28,29,33,25,84,52,20,14,32,30,13,20,30,37,119,21,8,20,18,11,25,21,41,39,198,12,19,7,111,21,37,7,11,1259,11,15,17,414,3,19,24,16,3471,16,46,29,23,484,22,6,198,638,4197,172,High
NqA43LG4PCPEDQT672zMNA,Pita Jungle,17,7,6,2,8,15,2,8,14,2,3,2,2,4,1,0,2,3,1,16,0,1,0,4,3,1,0,0,0,4,1,0,1,1,7,1,0,3,0,0,0,0,1,1,0,1,0,1,4,3,1,1,2,2,3,0,0,0,0,1,1,1,5,2,2,0,0,1,2,0,0,1,4,3,0,0,8,1,2,0,0,16,1,0,0,10,1,1,0,0,103,0,1,2,0,16,0,0,9,13,90,4,High
gWtfYPKHM46MmoI2aIEtMQ,Texas Roadhouse,15,7,8,1,7,13,5,1,49,0,0,1,1,2,0,1,2,2,3,16,0,2,4,0,9,0,1,0,2,8,3,1,2,1,3,5,0,0,1,1,1,0,0,1,0,0,0,2,1,6,0,4,0,3,1,0,0,0,2,0,2,1,14,0,1,0,0,1,0,0,1,1,6,0,1,2,1,0,1,2,0,42,1,2,0,7,0,0,0,0,192,1,5,2,0,4,0,0,5,30,120,8,High
6HzJOvPwMLLuGI4kYf4iZQ,Tep Grill To Go,9,3,7,3,1,14,3,2,9,4,0,2,0,1,3,0,5,2,1,6,1,1,0,1,2,9,1,1,0,5,1,1,0,1,4,1,0,4,0,1,1,1,3,1,0,1,1,1,0,4,0,3,2,0,0,2,4,0,1,0,1,1,10,0,1,0,0,0,1,0,1,0,3,0,0,0,2,1,2,1,0,29,0,0,1,11,1,0,0,1,96,0,1,11,0,8,0,0,4,22,112,4,High
sDozh6iTylTJD26d7xcgGw,The Tavern On Mill,65,74,81,36,38,159,45,23,183,8,18,14,21,16,12,12,22,24,9,66,9,11,24,3,50,12,20,14,17,65,6,7,16,12,53,5,8,24,6,2,15,4,12,3,8,3,10,25,10,6,8,27,36,6,10,1,10,4,3,7,5,16,115,7,3,4,0,4,4,1,4,12,84,2,27,6,29,11,1,2,0,357,4,2,8,79,3,4,6,3,1142,1,13,9,3,132,10,0,65,208,1273,50,High
9B_rnGpDieUnMr7szjuaQg,Nielsen's Frozen Custard,11,10,22,9,5,25,7,5,76,5,5,3,5,3,0,2,8,7,5,11,3,0,3,2,5,2,2,0,4,13,0,2,0,2,17,0,6,1,1,7,4,4,2,1,2,0,1,3,1,1,2,3,5,1,0,1,1,3,1,2,1,0,15,1,1,1,0,1,3,2,3,2,9,0,0,2,7,2,0,1,0,108,1,0,2,30,1,2,1,0,226,0,2,3,2,19,1,0,20,39,342,11,High
os_r5fCkmjeP980CLv20MQ,The Place,4,8,10,3,1,14,5,2,12,2,5,0,1,3,0,1,3,1,1,4,1,1,0,0,4,3,0,1,1,2,1,0,0,0,5,0,0,0,0,5,1,3,3,0,1,2,0,1,4,0,0,2,1,1,1,1,0,0,2,0,0,0,8,1,1,2,0,3,0,0,0,1,7,0,3,1,2,0,4,0,1,45,1,2,0,11,0,0,0,0,119,0,0,0,1,19,0,0,5,24,95,3,High
Gm7JThEyUPMCLgTnSiGS-A,Chipotle Mexican Grill,9,13,5,5,4,24,7,1,34,3,2,2,5,1,3,0,2,0,1,20,2,1,2,1,10,5,3,3,3,5,0,0,5,4,5,0,2,2,1,1,2,0,2,0,3,0,0,2,1,1,0,0,3,0,0,0,0,1,1,0,0,1,10,1,0,0,2,3,0,1,0,2,4,1,1,1,1,1,1,0,0,56,0,3,1,12,0,1,1,0,167,0,0,3,1,17,4,0,9,22,217,3,High
_FXql6eVhbM923RdCi94SA,Hula's Modern Tiki,479,518,503,357,507,1092,284,273,1355,146,181,149,152,146,67,110,200,310,136,842,108,77,135,65,260,169,121,111,113,415,92,81,90,61,351,92,108,132,79,99,53,99,91,69,49,45,56,179,66,80,38,110,325,71,115,17,59,39,41,28,111,114,464,66,52,30,39,20,40,43,41,96,614,46,72,30,311,53,33,27,22,2697,31,24,22,752,15,22,45,13,9155,19,126,31,61,895,25,7,468,1786,9402,442,High
8efc4wqa0XDt3_z2R7jaGA,La Victoria Mexican Grill,8,4,8,5,2,7,2,2,14,1,0,3,2,0,1,3,3,0,4,10,0,0,1,0,4,6,1,1,0,5,1,1,1,0,2,1,1,1,0,0,1,1,4,0,0,1,0,3,1,2,1,2,0,0,0,0,0,0,0,0,2,2,5,1,1,0,0,0,1,0,0,1,3,0,2,0,2,0,0,0,1,29,0,0,0,9,0,0,0,0,48,0,3,0,4,12,0,0,4,16,143,5,High
J2osMAKvq8w0NIZoGkorxw,Five Guys,7,10,12,2,5,30,3,4,39,6,3,5,7,6,1,1,4,6,0,13,2,1,1,4,18,2,0,1,0,14,1,1,3,4,6,0,2,0,0,1,0,3,2,0,4,0,2,5,4,5,1,3,2,0,0,2,1,0,2,2,3,2,12,1,1,3,0,0,4,0,1,1,3,0,0,0,5,2,0,0,1,64,3,1,2,10,0,1,2,4,184,0,0,4,1,30,1,0,12,28,183,8,High
6GnJUbiq73xm24F7SixI9g,Honeycutt Coffee,4,8,16,10,17,13,7,5,35,2,7,3,3,3,1,2,5,10,6,18,11,3,2,2,5,0,1,0,8,4,5,3,0,2,4,3,0,1,1,2,3,0,0,2,2,0,0,0,4,1,0,7,12,1,4,1,0,0,2,2,0,2,5,3,1,0,1,4,2,1,1,2,13,2,2,1,6,0,0,1,0,70,2,0,0,20,0,0,2,0,116,0,5,1,1,17,0,0,5,25,207,9,High
4_xxWpQKhBWhAOvfVPmFXQ,Yan's Chinese Food #2,33,20,19,4,15,29,6,2,25,3,3,3,2,3,2,5,7,2,0,18,3,2,3,5,4,14,3,0,4,6,2,3,1,0,4,1,2,1,0,3,2,2,5,2,2,2,1,1,1,2,1,0,3,1,2,2,3,0,0,1,2,1,8,0,1,0,0,4,1,0,1,2,6,2,0,8,3,1,6,0,0,71,0,0,1,32,1,2,3,3,140,0,1,2,0,27,2,1,6,36,238,15,High
BRhKD4BEMg6NagsD3z-0YA,Red Robin Gourmet Burgers,27,38,28,30,21,90,13,34,122,2,11,11,29,12,9,8,7,22,5,50,8,4,11,6,43,5,6,10,7,50,2,7,5,5,20,2,4,7,2,7,0,6,5,3,4,1,5,15,9,7,6,6,24,9,4,0,5,4,1,1,2,7,34,4,1,1,1,9,4,1,1,5,53,0,2,11,35,5,1,0,1,164,1,2,1,48,1,1,6,1,654,1,6,5,3,52,12,0,24,89,587,31,High
KwoHV8oqC_aFHoZpbOM9XA,Fox Hound Smokehouse & Tavern,2,9,2,0,3,10,0,3,5,2,1,3,0,1,0,0,1,0,0,3,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,11,0,0,0,8,0,0,2,0,26,0,2,1,0,0,0,0,1,3,30,1,High
ZD8xAsXsj8FRunJOP4fSrQ,Taco Feliz Mexican Food,8,3,6,1,1,7,2,3,15,1,0,1,2,0,1,3,1,1,1,5,1,3,2,2,4,4,0,0,1,3,1,0,0,1,2,0,1,1,3,0,0,1,3,0,1,2,0,0,1,0,0,0,1,0,2,0,1,2,1,0,1,1,4,0,0,0,0,0,1,0,0,0,3,1,1,1,3,0,2,0,1,27,1,0,0,6,0,1,0,0,58,0,2,0,0,7,1,2,2,24,99,4,High
0hY0qoXHcI3czshcrZPpYg,Del Taco,3,2,1,1,1,2,0,0,3,0,0,0,2,0,0,0,1,2,0,2,3,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,13,0,0,0,0,1,0,0,0,8,46,2,High
#NAME?,Port of Subs,8,7,10,11,6,17,6,3,19,3,3,1,2,4,4,2,0,6,0,22,5,1,3,7,8,0,7,0,5,11,0,5,3,2,6,1,1,1,0,2,1,3,0,0,3,0,2,6,2,1,2,4,6,0,0,0,1,1,0,0,0,2,6,1,0,0,0,3,3,0,0,1,7,1,2,3,5,0,0,0,0,48,0,0,2,11,0,1,0,0,138,0,2,2,3,10,0,0,7,19,169,4,High
p8yg26BbovkfL2iw7Pcg0Q,Sheraton Wild Horse Pass Resort & Spa,43,26,62,53,68,140,28,32,239,29,64,29,7,25,2,13,14,26,5,113,25,14,15,6,58,32,14,15,54,95,8,0,10,8,65,20,3,10,3,4,13,0,32,7,5,5,20,49,26,7,15,10,29,15,19,5,7,11,3,5,8,19,58,5,1,8,9,20,17,4,19,9,90,1,19,5,36,7,0,5,0,572,1,1,5,174,1,2,6,5,1638,8,33,9,12,225,5,1,84,279,1593,92,High
Mog8cxUbSs5DJ-4nGczi_Q,Sun Chinese Dining,34,15,19,9,4,27,4,3,34,2,2,11,1,2,2,5,5,5,1,10,3,1,3,1,3,7,2,3,2,9,1,3,5,1,10,0,1,0,0,7,1,1,7,2,1,2,1,4,4,1,1,1,5,3,2,2,1,0,3,0,1,0,4,1,2,0,0,0,2,0,1,2,9,0,1,0,9,2,9,1,0,77,1,0,0,17,2,1,1,0,135,1,2,1,0,39,3,0,11,23,226,13,High
7-vGQpfj0RcOD-Cy7CXDiA,Pita Heaven,43,34,30,9,12,83,11,10,70,9,6,11,5,10,20,3,10,11,6,33,7,3,8,11,9,11,10,4,8,15,1,2,4,5,15,1,3,3,3,5,3,9,8,1,3,3,2,7,3,7,4,10,10,4,4,5,2,1,0,0,2,2,30,0,6,2,0,1,8,1,5,2,17,1,1,5,12,2,5,2,6,131,1,2,4,32,1,0,3,1,369,2,3,4,2,33,1,5,22,81,445,26,High
zwToyWL4dT1clsFPK9wI2w,Babbo Italian Eatery,80,70,61,37,57,177,30,39,233,16,29,27,18,19,13,8,21,30,16,171,11,10,18,19,49,17,21,7,13,63,9,13,13,10,48,18,18,17,11,11,5,10,17,9,4,5,7,20,6,16,5,8,29,7,4,3,2,3,6,2,2,18,49,6,4,5,7,0,6,3,3,11,48,3,5,5,41,6,6,2,1,436,2,4,5,123,1,4,10,5,1159,2,22,21,17,123,10,1,65,237,1160,59,High
Hi1eTIyZ9QA3RATHrVVl7g,White Cup Coffee,3,3,3,2,6,4,1,1,5,2,1,0,1,1,2,0,0,0,0,8,5,2,1,0,1,0,1,0,1,2,1,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,2,6,0,1,0,1,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,2,0,13,1,0,0,3,0,1,0,0,34,0,0,2,0,3,2,0,0,8,55,2,High
6P76zWJBtahmJa0yqd9j4A,Sam's Deli,3,1,3,3,2,1,0,0,8,1,1,3,0,0,2,1,0,1,1,2,2,2,0,1,3,2,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,21,1,0,0,0,1,0,0,0,10,28,1,High
PwxvN0SnAGPdqXdNEYVT3g,Bliss ReBAR,221,209,224,180,199,452,111,98,595,54,83,76,35,65,31,41,78,110,37,363,54,55,60,15,102,42,61,47,39,178,42,30,37,31,144,52,24,70,29,39,21,25,39,20,21,15,21,74,32,33,18,42,141,32,50,8,17,19,10,16,38,53,207,32,15,12,19,8,13,20,14,31,300,15,31,15,112,21,13,9,2,1154,6,11,10,314,6,12,17,1,3879,7,63,28,33,407,11,6,205,819,4255,197,High
rHaIakUF5MpRNMw752NajQ,Shiro Japanese Restaurant,3,8,10,8,7,12,2,3,44,7,2,2,3,0,0,5,0,4,0,11,2,0,2,8,6,2,4,2,3,7,1,4,2,1,1,0,2,1,1,1,4,2,1,0,1,0,0,0,1,0,0,3,3,2,0,2,1,0,3,1,1,0,17,0,0,0,3,0,0,0,0,1,7,0,2,1,3,1,1,1,0,53,2,0,1,11,0,0,0,1,136,0,1,2,1,21,1,0,2,23,132,9,High
Zx8_4zKdDBSO3qGrkukBIA,Chino Bandido,669,378,548,341,193,860,119,191,1135,106,62,109,84,79,69,118,190,231,95,586,63,52,117,23,242,468,118,79,88,404,74,55,99,56,325,85,75,37,56,126,47,130,57,20,39,20,78,189,44,67,33,86,147,48,67,19,15,28,22,23,49,56,549,44,33,15,22,51,23,29,45,81,309,31,51,28,202,32,34,9,23,2217,22,18,43,721,4,9,43,18,5602,16,118,61,45,707,34,6,436,1521,9248,502,High
